date,product,category,region,sales_amount,quantity,profit
2023-02-09,Running Shoes,Apparel,Central,243.69,11,72.12
2023-02-10,Pen Pack,Office Supplies,East,237.62,9,36.98
2023-02-10,Wireless Mouse,Electronics,North,860.56,9,163.19
2023-02-10,Stapler,Office Supplies,East,641.49,11,66.36
2023-02-10,Winter Jacket,Apparel,North,511.38,7,55.44
2023-02-10,Bluetooth Speaker,Electronics,North,1008.67,10,203.15
2023-02-11,Office Chair,Furniture,West,554.96,4,63.41
2023-02-11,Notebook Set,Office Supplies,North,335.93,4,69.42
2023-02-11,Bluetooth Speaker,Electronics,Central,80.32,1,25.78
2023-02-11,Filing Cabinet,Furniture,Central,843.06,14,116.82
2023-02-12,Pen Pack,Office Supplies,West,1443.28,12,229.6
2023-02-12,Polo Shirt,Apparel,West,829.17,13,123.08
2023-02-12,Bluetooth Speaker,Electronics,North,104.55,2,12.17
2023-02-12,Baseball Cap,Apparel,South,884.02,14,187.19
2023-02-12,Notebook Set,Office Supplies,North,578.57,7,171.85
2023-02-12,Bluetooth Speaker,Electronics,South,932.68,12,308.71
2023-02-12,Bluetooth Speaker,Electronics,West,127.75,3,42.02
2023-02-12,Bluetooth Speaker,Electronics,East,727.39,6,186.89
2023-02-12,Stapler,Office Supplies,North,251.26,3,23.78
2023-02-13,Notebook Set,Office Supplies,East,474.84,4,134.29
2023-02-13,Binder,Office Supplies,North,127.02,10,17.25
2023-02-13,USB Hub,Electronics,Central,444.57,7,115.84
2023-02-13,Pen Pack,Office Supplies,East,320.44,11,67.98
2023-02-13,Bookshelf,Furniture,Central,30.45,1,10.06
2023-02-13,Pen Pack,Office Supplies,Central,799.81,8,239.46
2023-02-13,Stapler,Office Supplies,West,128.7,2,13.31
2023-02-13,Office Chair,Furniture,West,1190.04,9,323.71
2023-02-13,Notebook Set,Office Supplies,West,314.89,3,34.73
2023-02-13,Bluetooth Speaker,Electronics,Central,1244.03,13,193.03
2023-02-14,Filing Cabinet,Furniture,West,113.25,8,36.92
2023-02-14,Polo Shirt,Apparel,Central,243.37,8,60.6
2023-02-14,Winter Jacket,Apparel,East,442.12,6,128.05
2023-02-14,Phone Case,Electronics,West,728.8,6,71.6
2023-02-14,Office Chair,Furniture,East,758.73,7,143.46
2023-02-14,Pen Pack,Office Supplies,North,131.64,10,39.56
2023-02-14,Winter Jacket,Apparel,South,1102.86,11,242.99
2023-02-14,Bookshelf,Furniture,Central,350.61,5,67.81
2023-02-14,Desk Lamp,Furniture,South,608.93,10,170.79
2023-02-15,Notebook Set,Office Supplies,South,1439.49,12,498.25
2023-02-15,Polo Shirt,Apparel,Central,50.64,1,16.78
2023-02-15,Stapler,Office Supplies,Central,1019.2,8,155.43
2023-02-16,Phone Case,Electronics,South,1090.54,9,335.33
2023-02-16,Stapler,Office Supplies,Central,155.07,11,36.52
2023-02-16,Office Chair,Furniture,West,163.23,14,40.25
2023-02-16,USB Hub,Electronics,South,1483.9,14,358.92
2023-02-16,Polo Shirt,Apparel,South,240.37,13,49.56
2023-02-16,Desk Lamp,Furniture,West,668.68,11,216.64
2023-02-16,Binder,Office Supplies,North,570.11,5,138.1
2023-02-16,Winter Jacket,Apparel,North,287.93,8,50.91
2023-02-17,Binder,Office Supplies,South,951.72,8,207.62
2023-02-17,Office Chair,Furniture,East,490.37,12,60.59
2023-02-17,Winter Jacket,Apparel,East,38.77,1,7.78
2023-02-17,Filing Cabinet,Furniture,East,104.33,1,13.31
2023-02-17,Baseball Cap,Apparel,West,540.66,6,160.15
2023-02-17,Binder,Office Supplies,South,165.44,7,53.91
2023-02-17,Notebook Set,Office Supplies,North,329.77,8,65.27
2023-02-17,USB Hub,Electronics,North,479.51,6,107.39
2023-02-18,Winter Jacket,Apparel,East,294.95,3,61.99
2023-02-18,Bluetooth Speaker,Electronics,South,1001.14,12,170.81
2023-02-18,Bluetooth Speaker,Electronics,North,180.02,7,44.16
2023-02-18,Desk Lamp,Furniture,North,604.8,9,190.32
2023-02-18,Winter Jacket,Apparel,West,290.06,9,43.24
2023-02-18,Wireless Mouse,Electronics,West,383.64,14,63.61
2023-02-18,Binder,Office Supplies,West,236.88,3,39.98
2023-02-18,Bluetooth Speaker,Electronics,South,423.76,11,123.04
2023-02-18,Running Shoes,Apparel,East,1582.33,13,199.52
2023-02-18,Bookshelf,Furniture,North,44.56,3,13.37
2023-02-19,Bluetooth Speaker,Electronics,North,690.66,6,228.89
2023-02-19,Running Shoes,Apparel,East,328.48,3,108.31
2023-02-19,USB Hub,Electronics,North,281.76,4,39.09
2023-02-20,Polo Shirt,Apparel,South,845.78,7,242.16
2023-02-20,Running Shoes,Apparel,North,657.03,11,57.58
2023-02-20,Notebook Set,Office Supplies,Central,682.21,12,61.23
2023-02-20,Desk Lamp,Furniture,East,309.73,8,91.9
2023-02-20,USB Hub,Electronics,West,230.02,2,79.22
2023-02-20,USB Hub,Electronics,Central,51.12,1,17.18
2023-02-20,Notebook Set,Office Supplies,East,18.07,1,1.72
2023-02-20,Baseball Cap,Apparel,East,702.05,8,125.62
2023-02-21,Notebook Set,Office Supplies,West,1680.34,13,534.7
2023-02-21,Binder,Office Supplies,West,941.99,11,189.54
2023-02-21,Baseball Cap,Apparel,South,1706.11,12,365.46
2023-02-22,Winter Jacket,Apparel,South,1130.37,11,351.13
2023-02-22,Bookshelf,Furniture,Central,267.63,6,80.71
2023-02-22,Filing Cabinet,Furniture,East,279.27,4,85.95
2023-02-22,Stapler,Office Supplies,West,695.21,6,214.33
2023-02-22,Desk Lamp,Furniture,North,178.2,3,37.85
2023-02-22,Baseball Cap,Apparel,West,449.55,13,92.25
2023-02-22,Filing Cabinet,Furniture,South,101.4,2,27.47
2023-02-22,Winter Jacket,Apparel,Unknown,78.42,1,20.36
2023-02-22,Filing Cabinet,Furniture,West,1495.93,11,194.08
2023-02-23,Binder,Office Supplies,East,871.34,10,76.33
2023-02-23,Binder,Office Supplies,West,1066.51,12,360.11
2023-02-23,Stapler,Office Supplies,West,110.75,1,23.5
2023-02-23,Winter Jacket,Apparel,North,228.18,14,36.79
2023-02-23,Binder,Office Supplies,West,136.71,1,20.94
2023-02-23,Stapler,Office Supplies,Central,55.3,1,13.12
2023-02-23,Notebook Set,Office Supplies,East,492.37,8,98.56
2023-02-23,Phone Case,Electronics,West,10.84,1,2.19
2023-02-23,Running Shoes,Apparel,North,1048.31,13,161.19
2023-02-23,Running Shoes,Apparel,West,128.0,1,13.91
2023-02-24,Stapler,Office Supplies,Central,20.34,2,3.63
2023-02-24,Bluetooth Speaker,Electronics,East,963.16,10,218.01
2023-02-24,Office Chair,Furniture,Central,226.45,7,51.1
2023-02-24,Binder,Office Supplies,East,168.07,6,57.2
2023-02-24,Filing Cabinet,Furniture,North,399.36,11,83.08
2023-02-24,Stapler,Office Supplies,Central,450.15,6,76.44
2023-02-24,Pen Pack,Office Supplies,Central,1092.48,12,112.36
2023-02-25,Notebook Set,Office Supplies,North,338.74,12,113.31
2023-02-25,Notebook Set,Office Supplies,Central,1156.66,12,347.14
2023-02-26,Bookshelf,Furniture,West,662.56,8,91.13
2023-02-26,Bookshelf,Furniture,East,2008.91,14,292.24
2023-02-26,Office Chair,Furniture,North,1307.23,14,265.1
2023-02-26,Notebook Set,Office Supplies,East,795.57,11,177.3
2023-02-26,Desk Lamp,Furniture,West,402.16,6,132.8
2023-02-26,Filing Cabinet,Furniture,South,78.81,6,8.92
2023-02-26,Notebook Set,Office Supplies,North,444.75,6,78.91
2023-02-27,Desk Lamp,Furniture,West,436.05,7,83.8
2023-02-27,Pen Pack,Office Supplies,Central,864.55,12,130.24
2023-02-27,Binder,Office Supplies,North,65.38,1,14.56
2023-02-27,Running Shoes,Apparel,Central,227.68,3,31.12
2023-02-27,Filing Cabinet,Furniture,East,296.41,4,94.59
2023-02-27,Winter Jacket,Apparel,East,780.11,6,62.77
2023-02-28,Desk Lamp,Furniture,South,1075.88,12,142.76
2023-02-28,Running Shoes,Apparel,Central,232.34,10,33.98
2023-02-28,Polo Shirt,Apparel,East,676.77,8,56.16
2023-02-28,Phone Case,Electronics,South,499.23,11,70.64
2023-02-28,Running Shoes,Apparel,South,121.33,6,37.32
2023-02-28,Baseball Cap,Apparel,West,647.23,13,171.64
2023-02-28,Bluetooth Speaker,Electronics,East,1722.47,12,481.79
2023-02-28,USB Hub,Electronics,North,590.11,6,133.55
2023-03-01,Stapler,Office Supplies,East,234.89,8,66.65
2023-03-01,Binder,Office Supplies,West,277.94,4,23.96
2023-03-01,Polo Shirt,Apparel,Central,204.11,4,47.23
2023-03-01,Baseball Cap,Apparel,West,510.85,14,89.05
2023-03-01,Notebook Set,Office Supplies,Central,59.02,2,17.97
2023-03-02,Polo Shirt,Apparel,South,37.31,4,3.11
2023-03-02,Filing Cabinet,Furniture,Central,175.56,8,57.53
2023-03-02,USB Hub,Electronics,West,288.21,7,99.05
2023-03-02,Filing Cabinet,Furniture,South,148.87,3,16.45
2023-03-03,Bluetooth Speaker,Electronics,Central,1717.32,13,289.02
2023-03-03,USB Hub,Electronics,Central,288.1,2,96.81
2023-03-03,Polo Shirt,Apparel,South,403.49,11,71.26
2023-03-03,Running Shoes,Apparel,South,127.18,4,28.1
2023-03-03,Desk Lamp,Furniture,East,130.2,2,32.82
2023-03-04,Bluetooth Speaker,Electronics,Central,737.28,8,164.29
2023-03-04,Running Shoes,Apparel,North,1682.32,14,552.1
2023-03-04,Phone Case,Electronics,North,756.19,13,139.93
2023-03-04,Running Shoes,Apparel,North,1312.15,11,441.66
2023-03-04,Phone Case,Electronics,East,1047.39,11,260.7
2023-03-04,Polo Shirt,Apparel,Central,534.29,6,164.86
2023-03-04,Winter Jacket,Apparel,South,1653.32,12,308.14
2023-03-05,Pen Pack,Office Supplies,East,870.0,8,155.63
2023-03-05,Running Shoes,Apparel,Central,558.75,9,73.97
2023-03-05,Stapler,Office Supplies,North,1218.62,13,170.76
2023-03-06,Office Chair,Furniture,North,114.05,6,39.06
2023-03-06,Notebook Set,Office Supplies,North,419.44,4,40.98
2023-03-06,Phone Case,Electronics,North,408.97,4,40.62
2023-03-06,Winter Jacket,Apparel,West,944.37,14,248.01
2023-03-06,Filing Cabinet,Furniture,West,135.62,1,27.56
2023-03-07,Polo Shirt,Apparel,Central,241.19,7,29.27
2023-03-07,Winter Jacket,Apparel,Central,615.4,8,82.72
2023-03-07,Desk Lamp,Furniture,East,514.82,14,63.03
2023-03-07,Notebook Set,Office Supplies,East,542.55,5,48.21
2023-03-07,Binder,Office Supplies,East,878.83,10,257.15
2023-03-08,Bookshelf,Furniture,South,789.68,8,104.96
2023-03-08,Winter Jacket,Apparel,South,284.21,9,26.16
2023-03-08,Filing Cabinet,Furniture,West,286.27,10,88.38
2023-03-08,Polo Shirt,Apparel,West,367.31,4,70.88
2023-03-08,USB Hub,Electronics,Central,62.05,1,14.67
2023-03-08,Baseball Cap,Apparel,East,740.65,7,257.43
2023-03-08,Office Chair,Furniture,North,192.4,6,44.34
2023-03-08,Stapler,Office Supplies,North,315.7,7,98.28
2023-03-09,Notebook Set,Office Supplies,North,670.96,14,200.06
2023-03-09,Bookshelf,Furniture,North,466.0,9,43.48
2023-03-09,Filing Cabinet,Furniture,North,67.39,1,20.04
2023-03-09,Baseball Cap,Apparel,North,412.25,6,100.25
2023-03-09,Desk Lamp,Furniture,South,744.25,8,73.99
2023-03-09,Phone Case,Electronics,East,872.45,9,144.79
2023-03-09,Office Chair,Furniture,Central,622.56,14,213.42
2023-03-09,Polo Shirt,Apparel,North,667.42,5,58.36
2023-03-09,Running Shoes,Apparel,Central,467.26,4,52.34
2023-03-09,Pen Pack,Office Supplies,East,357.28,12,69.18
2023-03-09,Stapler,Office Supplies,South,53.7,1,13.08
2023-03-09,Pen Pack,Office Supplies,West,639.34,10,134.48
2023-03-10,Running Shoes,Apparel,North,67.62,2,20.49
2023-03-10,Wireless Mouse,Electronics,Central,472.17,14,42.76
2023-03-10,Stapler,Office Supplies,West,67.81,3,15.77
2023-03-10,Phone Case,Electronics,North,115.68,9,18.64
2023-03-10,Winter Jacket,Apparel,North,305.0,3,105.96
2023-03-10,Filing Cabinet,Furniture,West,246.28,3,57.96
2023-03-10,Bookshelf,Furniture,East,333.29,5,60.87
2023-03-10,Winter Jacket,Apparel,Central,668.06,8,191.0
2023-03-10,Phone Case,Electronics,Central,327.57,3,77.87
2023-03-11,Running Shoes,Apparel,South,1524.42,12,383.32
2023-03-11,Winter Jacket,Apparel,East,1061.12,14,97.23
2023-03-12,Desk Lamp,Furniture,East,1186.65,10,181.27
2023-03-12,Running Shoes,Apparel,East,540.28,6,138.31
2023-03-12,Bluetooth Speaker,Electronics,East,188.47,14,48.16
2023-03-12,Running Shoes,Apparel,South,128.16,2,40.7
2023-03-12,Stapler,Office Supplies,Central,1284.82,14,290.93
2023-03-12,Wireless Mouse,Electronics,East,428.66,13,113.49
2023-03-13,Stapler,Office Supplies,Central,1055.24,9,332.03
2023-03-13,Stapler,Office Supplies,North,275.59,8,58.29
2023-03-13,Stapler,Office Supplies,East,39.02,1,10.91
2023-03-13,Bluetooth Speaker,Electronics,East,1031.73,14,116.27
2023-03-13,Wireless Mouse,Electronics,South,531.82,7,104.57
2023-03-13,Bookshelf,Furniture,North,544.11,12,54.36
2023-03-13,Office Chair,Furniture,Central,329.09,3,51.29
2023-03-13,Bookshelf,Furniture,North,1679.55,14,533.19
2023-03-13,Bluetooth Speaker,Electronics,North,102.51,4,8.79
2023-03-13,Bluetooth Speaker,Electronics,Central,743.53,9,232.1
2023-03-13,Polo Shirt,Apparel,West,174.16,2,51.24
2023-03-14,Bluetooth Speaker,Electronics,East,1079.44,12,180.64
2023-03-14,Bookshelf,Furniture,South,298.04,4,100.52
2023-03-14,Desk Lamp,Furniture,North,128.24,5,22.68
2023-03-14,Pen Pack,Office Supplies,West,206.96,12,45.89
2023-03-14,Winter Jacket,Apparel,South,1031.62,11,337.43
2023-03-14,USB Hub,Electronics,Central,809.44,12,73.5
2023-03-14,Notebook Set,Office Supplies,South,741.93,8,184.34
2023-03-14,Filing Cabinet,Furniture,North,241.06,9,72.22
2023-03-15,Baseball Cap,Apparel,West,119.23,1,26.82
2023-03-15,Office Chair,Furniture,West,331.7,5,87.69
2023-03-15,Pen Pack,Office Supplies,South,1624.28,14,507.06
2023-03-15,Bookshelf,Furniture,West,1654.32,12,334.13
2023-03-15,Running Shoes,Apparel,North,595.11,5,124.27
2023-03-16,Running Shoes,Apparel,West,1128.67,9,111.31
2023-03-16,Bookshelf,Furniture,South,947.2,10,293.67
2023-03-16,Desk Lamp,Furniture,West,699.95,10,81.55
2023-03-16,Bookshelf,Furniture,East,1771.58,14,181.01
2023-03-16,Wireless Mouse,Electronics,West,716.49,10,59.24
2023-03-16,Bluetooth Speaker,Electronics,North,112.75,1,24.68
2023-03-16,Filing Cabinet,Furniture,Central,150.7,5,28.43
2023-03-17,Polo Shirt,Apparel,South,168.25,5,32.09
2023-03-17,Bookshelf,Furniture,South,488.1,4,73.78
2023-03-17,Wireless Mouse,Electronics,South,773.4,12,260.77
2023-03-17,Running Shoes,Apparel,South,1196.35,13,242.01
2023-03-17,Bookshelf,Furniture,Central,1373.3,12,428.56
2023-03-17,Phone Case,Electronics,West,176.05,9,20.07
2023-03-17,USB Hub,Electronics,East,720.82,11,228.72
2023-03-17,Bluetooth Speaker,Electronics,South,589.19,4,85.72
2023-03-17,Pen Pack,Office Supplies,Central,621.97,8,52.65
2023-03-17,Filing Cabinet,Furniture,South,297.8,6,50.57
2023-03-18,Stapler,Office Supplies,North,203.74,3,50.91
2023-03-18,USB Hub,Electronics,East,482.95,10,120.41
2023-03-18,Wireless Mouse,Electronics,South,928.72,9,302.51
2023-03-18,Polo Shirt,Apparel,Central,598.01,12,138.75
2023-03-18,Bookshelf,Furniture,North,568.53,14,53.13
2023-03-18,Bluetooth Speaker,Electronics,South,1595.55,13,216.77
2023-03-18,Binder,Office Supplies,West,353.77,6,93.22
2023-03-18,Winter Jacket,Apparel,Central,1067.22,8,89.93
2023-03-19,Office Chair,Furniture,East,116.1,9,18.31
2023-03-19,Wireless Mouse,Electronics,North,1041.37,12,308.87
2023-03-19,Bluetooth Speaker,Electronics,Central,54.68,1,9.97
2023-03-19,Bluetooth Speaker,Electronics,Central,404.65,10,101.83
2023-03-19,Stapler,Office Supplies,Central,203.92,3,46.4
2023-03-19,Polo Shirt,Apparel,East,355.66,3,72.11
2023-03-19,Filing Cabinet,Furniture,West,647.89,11,141.34
2023-03-19,Polo Shirt,Apparel,North,762.64,12,129.76
2023-03-19,Baseball Cap,Apparel,Central,119.67,7,33.01
2023-03-20,Pen Pack,Office Supplies,West,304.5,9,63.39
2023-03-20,Phone Case,Electronics,North,250.51,4,82.77
2023-03-20,Running Shoes,Apparel,West,352.29,7,28.88
2023-03-20,Binder,Office Supplies,West,1222.13,11,407.85
2023-03-20,Running Shoes,Apparel,West,177.33,10,38.43
2023-03-20,Stapler,Office Supplies,East,110.36,5,13.76
2023-03-20,Winter Jacket,Apparel,North,143.02,5,49.75
2023-03-21,Phone Case,Electronics,Central,368.39,12,47.94
2023-03-21,Pen Pack,Office Supplies,East,642.57,6,219.66
2023-03-21,Baseball Cap,Apparel,West,55.47,1,9.83
2023-03-21,Bluetooth Speaker,Electronics,South,1486.99,10,208.54
2023-03-21,Winter Jacket,Apparel,Central,120.75,6,21.01
2023-03-21,Wireless Mouse,Electronics,East,312.36,13,97.71
2023-03-22,Wireless Mouse,Electronics,East,512.88,9,128.88
2023-03-22,Polo Shirt,Apparel,Central,638.36,5,97.21
2023-03-22,Binder,Office Supplies,North,399.87,8,73.98
2023-03-22,Office Chair,Furniture,West,1538.13,14,125.37
2023-03-22,Wireless Mouse,Electronics,South,260.74,13,37.84
2023-03-22,Desk Lamp,Furniture,North,565.35,6,66.66
2023-03-23,USB Hub,Electronics,South,941.42,7,88.27
2023-03-23,Pen Pack,Office Supplies,South,1427.81,12,424.86
2023-03-23,USB Hub,Electronics,East,1093.1,14,227.8
2023-03-23,Polo Shirt,Apparel,North,732.41,7,147.73
2023-03-23,Bluetooth Speaker,Electronics,North,619.72,8,201.61
2023-03-23,Pen Pack,Office Supplies,South,1465.07,13,467.17
2023-03-23,Polo Shirt,Apparel,Central,165.28,14,18.41
2023-03-24,Phone Case,Electronics,South,190.75,7,52.2
2023-03-24,Pen Pack,Office Supplies,East,1076.29,12,369.44
2023-03-24,Baseball Cap,Apparel,North,93.88,1,15.92
2023-03-24,Binder,Office Supplies,Central,246.52,3,50.09
2023-03-24,Desk Lamp,Furniture,South,201.89,3,46.66
2023-03-24,Filing Cabinet,Furniture,North,354.34,5,74.91
2023-03-25,Bookshelf,Furniture,East,436.23,11,152.42
2023-03-25,USB Hub,Electronics,Central,271.11,5,72.18
2023-03-25,Winter Jacket,Apparel,South,401.13,12,126.04
2023-03-25,USB Hub,Electronics,South,1292.46,13,300.55
2023-03-25,Winter Jacket,Apparel,South,36.7,2,6.95
2023-03-25,Polo Shirt,Apparel,East,595.04,8,154.83
2023-03-25,Bluetooth Speaker,Electronics,West,793.32,9,124.79
2023-03-25,Baseball Cap,Apparel,Central,1479.21,10,444.69
2023-03-25,Filing Cabinet,Furniture,East,559.04,9,88.54
2023-03-25,Binder,Office Supplies,East,236.13,2,19.14
2023-03-26,Winter Jacket,Apparel,West,1585.41,11,166.37
2023-03-26,Notebook Set,Office Supplies,East,987.88,8,222.45
2023-03-26,Polo Shirt,Apparel,West,157.67,2,49.12
2023-03-26,Wireless Mouse,Electronics,West,127.06,3,41.89
2023-03-26,USB Hub,Electronics,Central,775.4,9,221.59
2023-03-26,Office Chair,Furniture,South,244.31,11,54.74
2023-03-26,Notebook Set,Office Supplies,North,252.4,3,24.52
2023-03-27,Baseball Cap,Apparel,South,150.26,8,41.25
2023-03-27,Bookshelf,Furniture,South,271.12,5,24.68
2023-03-27,Wireless Mouse,Electronics,East,292.93,6,55.99
2023-03-27,Baseball Cap,Apparel,Central,106.62,2,18.67
2023-03-27,Phone Case,Electronics,East,865.8,9,268.03
2023-03-27,Binder,Office Supplies,Central,1557.39,13,329.68
2023-03-28,Pen Pack,Office Supplies,East,125.72,5,35.16
2023-03-28,Phone Case,Electronics,Central,23.8,2,3.14
2023-03-28,Running Shoes,Apparel,Central,345.3,11,72.52
2023-03-28,Bluetooth Speaker,Electronics,South,1146.54,8,203.16
2023-03-28,Filing Cabinet,Furniture,South,1418.02,11,247.67
2023-03-28,Winter Jacket,Apparel,North,260.67,6,85.65
2023-03-28,Running Shoes,Apparel,Central,453.37,4,74.06
2023-03-29,Running Shoes,Apparel,Central,467.55,4,99.32
2023-03-29,Winter Jacket,Apparel,West,395.3,9,40.64
2023-03-29,Polo Shirt,Apparel,East,945.73,13,249.47
2023-03-29,Pen Pack,Office Supplies,North,509.6,8,140.63
2023-03-29,Stapler,Office Supplies,West,698.05,13,114.48
2023-03-29,Filing Cabinet,Furniture,North,288.02,11,49.13
2023-03-29,Polo Shirt,Apparel,South,112.23,5,15.43
2023-03-29,Polo Shirt,Apparel,West,390.49,13,44.05
2023-03-29,Phone Case,Electronics,South,440.14,10,53.23
2023-03-29,Wireless Mouse,Electronics,East,681.77,7,210.48
2023-03-30,Bluetooth Speaker,Electronics,Central,714.26,5,179.82
2023-03-30,Office Chair,Furniture,South,135.99,12,37.53
2023-03-31,Bookshelf,Furniture,South,581.3,12,129.53
2023-03-31,Phone Case,Electronics,West,228.7,2,50.72
2023-03-31,Bookshelf,Furniture,South,759.89,7,216.32
2023-03-31,Pen Pack,Office Supplies,West,238.7,6,23.67
2023-03-31,Winter Jacket,Apparel,Central,692.67,9,102.63
2023-03-31,Binder,Office Supplies,South,256.96,3,38.81
2023-04-01,Notebook Set,Office Supplies,West,210.09,14,37.3
2023-04-01,Running Shoes,Apparel,East,271.49,3,48.84
2023-04-01,Pen Pack,Office Supplies,North,137.81,3,19.03
2023-04-01,Stapler,Office Supplies,South,34.59,2,8.87
2023-04-01,Polo Shirt,Apparel,East,334.0,13,66.41
2023-04-01,USB Hub,Electronics,Central,431.82,6,66.89
2023-04-01,Baseball Cap,Apparel,East,1257.15,9,369.21
2023-04-02,Running Shoes,Apparel,West,263.05,4,25.14
2023-04-02,Bluetooth Speaker,Electronics,South,617.6,5,99.19
2023-04-02,Phone Case,Electronics,Central,27.25,1,6.98
2023-04-03,Stapler,Office Supplies,East,988.91,11,321.36
2023-04-03,Desk Lamp,Furniture,North,1146.86,10,137.09
2023-04-03,Wireless Mouse,Electronics,West,1056.97,11,185.88
2023-04-03,Stapler,Office Supplies,North,462.36,6,94.63
2023-04-03,Binder,Office Supplies,West,594.36,8,165.74
2023-04-03,Baseball Cap,Apparel,North,677.28,14,112.12
2023-04-04,Running Shoes,Apparel,South,1359.5,9,147.03
2023-04-04,Notebook Set,Office Supplies,North,389.68,3,31.82
2023-04-04,Office Chair,Furniture,East,726.33,14,66.37
2023-04-04,Baseball Cap,Apparel,West,219.09,10,55.57
2023-04-05,Baseball Cap,Apparel,East,209.72,3,21.1
2023-04-05,Stapler,Office Supplies,South,144.77,3,12.55
2023-04-05,Filing Cabinet,Furniture,South,338.37,8,86.96
2023-04-05,Notebook Set,Office Supplies,North,1551.82,14,345.4
2023-04-05,Baseball Cap,Apparel,Central,168.81,12,48.73
2023-04-05,Baseball Cap,Apparel,East,382.35,5,48.12
2023-04-05,Bluetooth Speaker,Electronics,Central,412.81,3,61.91
2023-04-06,Polo Shirt,Apparel,East,735.66,13,82.36
2023-04-06,USB Hub,Electronics,North,1169.34,13,141.75
